Fecha;Origen - Base de datos;Comprobante;Item - Cantidad;Artículo - Código;Artículo;Item - Monto sin impuestos;Item - Monto con impuestos;Item - Descuento sin impuestos;Item - Descuento con impuestos;Item - Monto Neto sin impuestos;Item - Monto Neto
45655;DOT;FEN B 0042-00001715;1;845;845 cristales liquidos;12366,9421;14964;0;0;12366,9421;14964
45655;DOT;FEN B 0042-00001713;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5433,8843;6575;1358,4711;1643,75;4075,4132;4931,25
45655;DOT;FEN B 0042-00001713;1;415U;415U Cápsulas Glycocera + Multivi x 2 ml;1623,9669;1965;0;0;1623,9669;1965
45655;PALERMO;FEN B 0037-00005591;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1943,8016;2352;5831,405;7056,0001
45655;PALERMO;FEN B 0037-00005591;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1943,8017;2352;5831,4049;7055,9999
45655;PALERMO;FEN B 0037-00005590;1;298U;298U ÓLEO de ARGÁN x 10 ml;5428,9256;6569;0;0;5428,9256;6569
45655;PALERMO;FEN B 0037-00005590;1;417U;417U TRATAMIENTO CAPILAR ACEITES ARGÁN Y CAMELIA Nº 2 x 20 gr;1201,6529;1454;0;0;1201,6529;1454
45655;PALERMO;FEN B 0037-00005596;1;50;50 Balsam con Manzanilla x400ml;7237,1901;8757;0;0;7237,1901;8757
45655;PALERMO;FEN B 0037-00005593;1;386;386 Champú Anti-Quiebre c/SKx250ml;10627,2727;12859;0;0;10627,2727;12859
45655;PALERMO;FEN B 0037-00005593;1;439;439 Bálsamo con Cafeína x 295 ml;6783,4711;8208;0;0;6783,4711;8208
45655;PALERMO;FEN B 0037-00005595;1;201;201 Spray para Peinar Atomiza.x150;6450,4132;7805;1612,6033;1951,25;4837,8099;5853,75
45655;PALERMO;FEN B 0037-00005592;1;845;845 cristales liquidos;12366,9421;14964;0;0;12366,9421;14964
45655;PALERMO;FEN B 0037-00005592;1;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;4826,4463;5840;1206,6116;1460;3619,8347;4380
45655;PALERMO;FEN B 0037-00005597;1;845;845 cristales liquidos;12366,9421;14964;0;0;12366,9421;14964
45655;PALERMO;FEN B 0037-00005594;1;201;201 Spray para Peinar Atomiza.x150;6450,4132;7805;1612,6033;1951,25;4837,8099;5853,75
45655;CORDOBA2;FEN B 0040-00001545;1;620;620 Champú 1 c/Ac.Hialurónico x295;6263,6364;7579;0;0;6263,6364;7579
45655;JUNCAL;FEN B 0038-00005212;1;196;196 Shampoo U/Brillo c/Pro.dePerla;9453,719;11439;2363,4298;2859,75;7090,2892;8579,25
45655;JUNCAL;FEN B 0038-00005212;1;196;196 Shampoo U/Brillo c/Pro.dePerla;9453,719;11439;2363,4298;2859,75;7090,2892;8579,25
45655;JUNCAL;FEN B 0038-00005212;1;196;196 Shampoo U/Brillo c/Pro.dePerla;9453,719;11439;2363,4298;2859,75;7090,2892;8579,25
45655;JUNCAL;FEN B 0038-00005211;1;383;383 Champú Phytoplus Cítrico x400;8347,1074;10100;0,4132;0,5;9485,1504;11477,03
45655;JUNCAL;FEN B 0038-00005209;1;830;830 Protector termico c/acido hialurónico atom.x250ml;8838,0165;10694;2209,5041;2673,5;6628,5124;8020,5
45655;JUNCAL;FEN B 0038-00005210;1;56;"56 ""Nutri-Balsam c/Vit. """"E"""" x400ml""";8021,4876;9706;0;0;8021,4876;9706
45655;ABASTO;FEN B 0043-00000211;1;498;498 Óleo de Argan Frasco x30ml;14857,0248;17977;0;0;14857,0248;17977
45655;ABASTO;FEN B 0043-00000205;1;493;493 Champú 100% Vegano x200ml;6956,1983;8417;695,6198;841,7;6260,5785;7575,3
45655;ABASTO;FEN B 0043-00000205;1;495;495 Balsam 100% Vegano x200ml;8600,8264;10407;860,0826;1040,7;7740,7438;9366,3
45655;ABASTO;FEN B 0043-00000205;1;700;700 Alcohol en gel x 250 ml;5882,6446;7118;5882,6446;7118;0;0
45655;ABASTO;FEN B 0043-00000207;1;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;4826,4463;5840;1206,6116;1460;3619,8347;4380
45655;ABASTO;FEN B 0043-00000206;1;827;827 Nutri Serum x30ml;18385,124;22246;0;0;18385,124;22246
45655;ABASTO;FEN B 0043-00000208;2;201;201 Spray para Peinar Atomiza.x150;14661,157;17740;7330,5785;8870;7330,5785;8870
45655;ABASTO;FEN B 0043-00000208;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45655;ABASTO;FEN B 0043-00000204;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
45655;ABASTO;FEN B 0043-00000210;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45655;ABASTO;FEN B 0043-00000209;1;499;499 Óleo de Argan Frasco x60ml;19851,2397;24020;0;0;19851,2397;24020
45655;ROSARIO;FEN B 0036-00008865;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;7021,4876;8496;0;0;7021,4876;8496
45655;ROSARIO;FEN B 0036-00008866;1;66;66 Champú Neutro Algas x400ml;7497,5207;9072;0;0;7497,5207;9072
45655;ROSARIO;FEN B 0036-00008866;1;69;69 Balsam c/Extr. de Algas x400ml;7007,438;8479;0;0;7007,438;8479
45655;DOT;FEN B 0042-00001717;1;174;174 Bálsamo con Ceramidas x400ml;9415,7025;11393;0;0;9415,7025;11393
45655;DOT;FEN B 0042-00001717;2;458;458 Spray para Peinar Oro y Caviar;14857,8512;17978;7428,9256;8989;7428,9256;8989
45655;DOT;FEN B 0042-00001717;1;209;209 Champú Manzana Verde x400ml;7382,6446;8933;0;0;7382,6446;8933
45655;DOT;FEN B 0042-00001716;1;653;653 masc oleo de argan;8812,3967;10663;0;0;8812,3967;10663
45655;DOT;FEN B 0042-00001716;1;803;803 masc renov celular;8812,3967;10663;0;0;8812,3967;10663
45655;DOT;FEN B 0042-00001719;1;499;499 Óleo de Argan Frasco x60ml;17468,595;21137;0;0;17468,595;21137
45655;DOT;FEN B 0042-00001719;1;653;653 masc oleo de argan;8812,3967;10663;0;0;8812,3967;10663
45655;DOT;FEN B 0042-00001718;1;609;609 Masc.Anti Amarillo x150ml;8176,8595;9894;0;0;8176,8595;9894
45655;DOT;FEN B 0042-00001718;1;830;830 Protector termico c/acido hialurónico atom.x250ml;8838,0165;10694;2209,5041;2673,5;6628,5124;8020,5
45655;DOT;FEN B 0042-00001720;1;830;830 Protector termico c/acido hialurónico atom.x250ml;8838,0165;10694;2209,5041;2673,5;6628,5124;8020,5
45655;DOT;FEN B 0042-00001720;2;458;458 Spray para Peinar Oro y Caviar;14857,8512;17978;7428,9256;8989;7428,9256;8989
45655;PALERMO;FEN B 0037-00005598;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1943,8016;2352;5831,405;7056,0001
45655;PALERMO;FEN B 0037-00005598;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1943,8017;2352;5831,4049;7055,9999
45655;PALERMO;FEN B 0037-00005604;1;830;830 Protector termico c/acido hialurónico atom.x250ml;8838,0165;10694;2209,5041;2673,5;6628,5124;8020,5
45655;PALERMO;FEN B 0037-00005601;1;707;707 Amp.1007 P/Caida Leve x20ml Veget.& Oligoelementos;4719,0083;5710;1179,7521;1427,5;3539,2562;4282,5
45655;PALERMO;FEN B 0037-00005601;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;4969,4215;6013;1242,3554;1503,25;3727,0661;4509,75
45655;PALERMO;FEN B 0037-00005601;1;498;498 Óleo de Argan Frasco x30ml;13074,3802;15820;0;0;13074,3802;15820
45655;PALERMO;FEN B 0037-00005599;1;728;728 Amp.P+T 20ml P/Caida Localizada C/Protei.& Tricop.;5183,4711;6272;1295,8678;1568;3887,6033;4704
45655;PALERMO;FEN B 0037-00005599;1;727;727 Champu P+T recup.x300ml.;8689,2562;10514;0;0;8689,2562;10514
45655;PALERMO;FEN B 0037-00005603;1;383;383 Champú Phytoplus Cítrico x400;8347,1074;10100;0;0;8347,1074;10100
45655;PALERMO;FEN B 0037-00005603;1;845;845 cristales liquidos;12366,9421;14964;0;0;12366,9421;14964
45655;PALERMO;FEN B 0037-00005600;1;499;499 Óleo de Argan Frasco x60ml;17468,595;21137;0;0;17468,595;21137
45655;PALERMO;FEN B 0037-00005605;1;298U;298U ÓLEO de ARGÁN x 10 ml;5428,9256;6569;0;0;5428,9256;6569
45655;PALERMO;FEN B 0037-00005602;1;667;667 Bruma Capilar Perfumada;13676,8595;16549;3419,2149;4137,25;10257,6446;12411,75
45655;PALERMO;FEN B 0037-00005606;1;789;789 Champu Reflejante Plata x295ml;10416,5289;12604;0;0;10416,5289;12604
45655;CORDOBA2;FEN B 0040-00001547;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45655;CORDOBA2;FEN B 0040-00001546;1;499;499 Óleo de Argan Frasco x60ml;17993,3884;21772;0;0;17993,3884;21772
45655;JUNCAL;FEN B 0038-00005215;1;210;210 Champú R.Mosqueta Orgánico x255;7936,3636;9603;0;0;7936,3636;9603
45655;JUNCAL;FEN B 0038-00005215;1;212;212 Balsam R.Mosqueta Orgánico x255;7542,1488;9126;0;0;7542,1488;9126
45655;JUNCAL;FEN B 0038-00005215;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;4969,4215;6013;1242,3554;1503,25;3727,0661;4509,75
45655;JUNCAL;FEN B 0038-00005215;2;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;9652,8926;11680;2413,2231;2920;7239,6695;8760
45655;JUNCAL;FEN B 0038-00005213;1;402;402 Champú Sell.Bio Color 0% x400g;10641,3223;12876;0;0;10641,3223;12876
45655;JUNCAL;FEN B 0038-00005213;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;4969,4215;6013;1242,3554;1503,25;3727,0661;4509,75
45655;JUNCAL;FEN B 0038-00005217;1;654;654 acondicionador bifasico;13756,1983;16645;0;0;13756,1983;16645
45655;JUNCAL;FEN B 0038-00005217;1;651;651 ch oleo de argan;8494,2149;10278;0;0;8494,2149;10278
45655;JUNCAL;FEN B 0038-00005217;1;652;652 balsamo oleo de argan;8494,2149;10278;0;0;8494,2149;10278
45655;JUNCAL;FEN B 0038-00005217;1;499;499 Óleo de Argan Frasco x60ml;17468,595;21137;0;0;17468,595;21137
45655;JUNCAL;FEN B 0038-00005216;1;651;651 ch oleo de argan;8494,2149;10278;0;0;8494,2149;10278
45655;JUNCAL;FEN B 0038-00005216;1;653;653 masc oleo de argan;8812,3967;10663;0;0;8812,3967;10663
45655;JUNCAL;FEN B 0038-00005214;1;439;439 Bálsamo con Cafeína x 295 ml;6783,4711;8208;0;0;6783,4711;8208
45655;JUNCAL;FEN B 0038-00005214;1;667;667 Bruma Capilar Perfumada;13676,8595;16549;3419,2149;4137,25;10257,6446;12411,75
45655;PALERMO;FEN B 0037-00005607;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;4969,4215;6013;1242,3554;1503,25;3727,0661;4509,75
45655;ERIOS;FEN B 0039-00003849;1;654;654 acondicionador bifasico;14168,595;17144;0;0;14168,595;17144
45655;ERIOS;FEN B 0039-00003837;1;830;830 Protector termico c/acido hialurónico atom.x250ml;9103,3058;11015;2275,8264;2753,75;6827,4794;8261,25
45655;ERIOS;FEN B 0039-00003851;1;66;66 Champú Neutro Algas x400ml;7497,5207;9072;0;0;7497,5207;9072
45655;ERIOS;FEN B 0039-00003853;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5596,6942;6772;1399,1736;1693;4197,5206;5079
45655;ERIOS;FEN B 0039-00003853;1;48;48 Champú Manzanilla x400ml;7454,5455;9020;0;0;7454,5455;9020
45655;ERIOS;FEN B 0039-00003842;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;7021,4876;8496;0;0;7021,4876;8496
45655;ERIOS;FEN B 0039-00003847;1;202;202 Champú Libre de Sulfatos x255;12177,686;14735;0;0;12177,686;14735
45655;ERIOS;FEN B 0039-00003847;1;711;711 Amp.011 P/Secos o Resecos x20ml Rosa Mosq.& Aminoa;4971,0744;6015;1242,7686;1503,75;3728,3058;4511,25
45655;ERIOS;FEN B 0039-00003839;1;199;199 Crema para Peinar Ultra Brillo;10923,1405;13217;2730,7851;3304,25;8192,3554;9912,75
45655;ERIOS;FEN B 0039-00003844;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45655;ERIOS;FEN B 0039-00003840;1;402;402 Champú Sell.Bio Color 0% x400g;10960,3306;13262;0;0;10960,3306;13262
45655;ERIOS;FEN B 0039-00003840;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;7021,4876;8496;0;0;7021,4876;8496
45655;ERIOS;FEN B 0039-00003852;1;610;610 Champú Libre de Gluten x180gr;7768,595;9400;0;0;7768,595;9400
45655;ERIOS;FEN B 0039-00003852;1;667;667 Bruma Capilar Perfumada;14086,7769;17045;3521,6942;4261,25;10565,0827;12783,75
45655;ERIOS;FEN B 0039-00003852;1;602;602 Balsam Renovación Celular x200;6458,6777;7815;0;0;6458,6777;7815
45655;ERIOS;FEN B 0039-00003850;1;493;493 Champú 100% Vegano x200ml;6304,9587;7629;0;0;6304,9587;7629
45655;ERIOS;FEN B 0039-00003850;1;495;495 Balsam 100% Vegano x200ml;7795,8678;9433;0;0;7795,8678;9433
45655;ERIOS;FEN B 0039-00003848;1;845;845 cristales liquidos;12737,1901;15412;0;0;12737,1901;15412
45655;ERIOS;FEN B 0039-00003848;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5596,6942;6772;1399,1736;1693;4197,5206;5079
45655;ERIOS;FEN B 0039-00003846;1;225;225 Crema p/Peinar Rulos x270gr;10957,8512;13259;0;0;10957,8512;13259
45655;ERIOS;FEN B 0039-00003846;1;225;225 Crema p/Peinar Rulos x270gr;10957,8512;13259;0;0;10957,8512;13259
45655;ERIOS;FEN B 0039-00003841;1;607;607 Champú Anti - Amarillo x 295ml;8021,4876;9706;0;0;8021,4876;9706
45655;ERIOS;FEN B 0039-00003841;1;609;609 Masc.Anti Amarillo x150ml;8422,314;10191;0;0;8422,314;10191
45655;ERIOS;FEN B 0039-00003838;1;401;401 Masc.Acida sellad.Bio 0% x 150ml;9486,7769;11479;0;0;9486,7769;11479
45655;ERIOS;FEN B 0039-00003838;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;7021,4876;8496;0;0;7021,4876;8496
45655;ERIOS;FEN B 0039-00003838;1;608U;608U CHAMPÚ ANTI AMARILLO x 20 gr;1286,7769;1557;0;0;1286,7769;1557
45655;ERIOS;FEN B 0039-00003845;1;499;499 Óleo de Argan Frasco x60ml;17993,3884;21772;0;0;17993,3884;21772
45655;ERIOS;FEN B 0039-00003845;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12340,4959;14932;3085,124;3733;9255,3719;11199
45655;ERIOS;FEN B 0039-00003843;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;7021,4876;8496;0;0;7021,4876;8496
45655;ERIOS;FEN B 0039-00003843;1;654;654 acondicionador bifasico;14168,595;17144;0;0;14168,595;17144
45655;ABASTO;FEN B 0043-00000213;1;248;248 Champú p/Cab.Trat. c/Color x400;12003,3058;14524;0;0;12003,3058;14524
45655;ABASTO;FEN B 0043-00000213;1;250;250 Balsam p/Cab.Trat. c/Color x400;17534,7107;21217;0;0;17534,7107;21217
45655;ABASTO;FEN B 0043-00000213;1;651;651 ch oleo de argan;9652,8926;11680;0;0;9652,8926;11680
45655;ABASTO;FEN B 0043-00000213;1;652;652 balsamo oleo de argan;9652,8926;11680;0;0;9652,8926;11680
45655;ABASTO;FEN B 0043-00000213;1;499;499 Óleo de Argan Frasco x60ml;19851,2397;24020;0;0;19851,2397;24020
45655;ABASTO;FEN B 0043-00000213;1;807;807 PANTALLA CAPILAR C/PROTEINAS VEGETALES Y UV x155ml;6817,3554;8249;0;0;6817,3554;8249
45655;ABASTO;FEN B 0043-00000212;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12975,2066;15700;3243,8017;3925;9731,4049;11775
45655;ABASTO;FEN B 0043-00000214;1;830;830 Protector termico c/acido hialurónico atom.x250ml;10043,8017;12153;2510,9504;3038,25;7532,8513;9114,75
45655;DOT;FEN B 0042-00001721;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1948,7604;2358;5826,4462;7050
45655;DOT;FEN B 0042-00001723;1;407;407 Balsamo Sell.Bio Color 0% x400g;14899,1736;18028;0;0;14899,1736;18028
45655;DOT;FEN B 0042-00001723;1;402;402 Champú Sell.Bio Color 0% x400g;10641,3223;12876;0;0;10641,3223;12876
45655;DOT;FEN B 0042-00001723;2;458;458 Spray para Peinar Oro y Caviar;14857,8512;17978;7428,9256;8989;7428,9256;8989
45655;DOT;FEN B 0042-00001722;1;499;499 Óleo de Argan Frasco x60ml;17468,595;21137;0;0;17468,595;21137
45655;DOT;FEN B 0042-00001724;1;715;715 BRILLO SHINE ULTRA LIGERO;10036,3636;12144;3,3058;4;10033,0578;12140
45655;DOT;FEN B 0042-00001726;1;667;667 Bruma Capilar Perfumada;13676,8595;16549;3419,2149;4137,25;10257,6446;12411,75
45655;DOT;FEN B 0042-00001726;1;13;13 Bio Color Coloración 0% amoníaco;7775,2066;9408;1943,8017;2352;5831,4049;7056
45655;DOT;FEN B 0042-00001726;2;458;458 Spray para Peinar Oro y Caviar;14857,8512;17978;7428,9256;8989;7428,9256;8989
45655;DOT;FEN B 0042-00001726;2;707;707 Amp.1007 P/Caida Leve x20ml Veget.& Oligoelementos;9438,0166;11420;4719,0083;5710;4719,0083;5710
45655;DOT;FEN B 0042-00001725;1;715;715 BRILLO SHINE ULTRA LIGERO;10036,3636;12144;0;0;10036,3636;12144
45655;DOT;FEN B 0042-00001725;1;714;714 MOUSSE ESPUMA MODELADORA;9069,4215;10974;0;0;9069,4215;10974
45655;DOT;FEN B 0042-00001725;1;712;712 SPRAY FIJADOR CON SILICONAS;9784,2975;11839;0;0;9784,2975;11839
45655;DOT;FEN B 0042-00001725;1;499;499 Óleo de Argan Frasco x60ml;17468,595;21137;0;0;17468,595;21137
45655;CORDOBA2;FEN B 0040-00001548;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;12340,4959;14932;3085,124;3733;9255,3719;11199
45655;ROSARIO;FEN B 0036-00008873;1;498;498 Óleo de Argan Frasco x30ml;13466,1157;16294;0;0;13466,1157;16294
45656;ROSARIO;FEN B 0036-00008878;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45655;ROSARIO;FEN B 0036-00008870;1;830;830 Protector termico c/acido hialurónico atom.x250ml;9103,3058;11015;2275,8264;2753,75;6827,4794;8261,25
45655;ROSARIO;FEN B 0036-00008875;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45655;ROSARIO;FEN B 0036-00008876;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45655;ROSARIO;FEN B 0036-00008871;1;401;401 Masc.Acida sellad.Bio 0% x 150ml;9486,7769;11479;0;0;9486,7769;11479
45655;ROSARIO;FEN B 0036-00008871;1;402;402 Champú Sell.Bio Color 0% x400g;10960,3306;13262;0;0;10960,3306;13262
45656;ROSARIO;FEN B 0036-00008877;1;291;291 Champú c/Argan y Amin.Seda x250;8038,843;9727;0;0;8038,843;9727
45656;ROSARIO;FEN B 0036-00008877;1;55;"55 ""Nutri-Balsam c/Vit. """"E"""" x200ml""";5333,8843;6454;0;0;5333,8843;6454
45655;ROSARIO;FEN B 0036-00008874;1;13;13 Bio Color Coloración 0% amoníaco;8008,2645;9690;2002,0661;2422,5;6006,1984;7267,5
45655;ROSARIO;FEN B 0036-00008867;1;775;775 MASCARA DE HIDRATACION CON GLYCOCERAMIDAS x150ml;7464,4628;9032;0;0;7464,4628;9032
45655;ROSARIO;FEN B 0036-00008867;1;458;458 Spray para Peinar Oro y Caviar;7652,0661;9259;0;0;7652,0661;9259
45655;ROSARIO;FEN B 0036-00008867;1;196;196 Shampoo U/Brillo c/Pro.dePerla;9737,1901;11782;2434,2975;2945,5;7302,8926;8836,5
45655;ROSARIO;FEN B 0036-00008872;1;830;830 Protector termico c/acido hialurónico atom.x250ml;9103,3058;11015;2275,8264;2753,75;6827,4794;8261,25
45655;ROSARIO;FEN B 0036-00008868;1;830;830 Protector termico c/acido hialurónico atom.x250ml;9103,3058;11015;2275,8264;2753,75;6827,4794;8261,25
45655;ROSARIO;FEN B 0036-00008868;1;53;"53 ""Nutri-Champú c/Vit. """"E"""" x400ml""";7868,595;9521;0;0;7868,595;9521
45655;ROSARIO;FEN B 0036-00008868;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45655;ROSARIO;FEN B 0036-00008869;1;620;620 Champú 1 c/Ac.Hialurónico x295;6263,6364;7579;0;0;6263,6364;7579
45656;JUNCAL;FEN B 0038-00005221;1;715;715 BRILLO SHINE ULTRA LIGERO;10036,3636;12144;0;0;10036,3636;12144
45656;JUNCAL;FEN B 0038-00005221;1;791U;791U Champú Reflejante Plata x 20 ml;1492,562;1806;0;0;1492,562;1806
45655;JUNCAL;FEN B 0038-00005219;1;455;455 Masc.p/Cab.Alisados x150ml;11182,6446;13531;1118,2645;1353,1;10064,3801;12177,9
45655;JUNCAL;FEN B 0038-00005220;1;845;845 cristales liquidos;12366,9421;14964;0;0;12366,9421;14964
45655;JUNCAL;FEN B 0038-00005220;1;272;272 Champú Hidrata. Intensa x400ml;10528,9256;12740;0;0;10528,9256;12740
45655;JUNCAL;FEN B 0038-00005220;1;274;274 Balsam Hidrata. Intensa x400ml;13438,0165;16260;0;0;13438,0165;16260
45655;JUNCAL;FEN B 0038-00005220;1;741;741 Champu P+T p/seborrea x300ml;10069,4215;12184;0;0;10069,4215;12184
45655;JUNCAL;FEN B 0038-00005218;1;204;204 Balsam Dermoprotector x255;9480,9917;11472;0;0;9480,9917;11472
45655;JUNCAL;FEN B 0038-00005218;1;36;36 Shampoo Gel Potenci.1007 x400ml;9320,6612;11278;0;0;9320,6612;11278
45656;JUNCAL;FEN B 0038-00005222;1;830;830 Protector termico c/acido hialurónico atom.x250ml;8838,0165;10694;2209,5041;2673,5;6628,5124;8020,5
45656;ABASTO;FEN B 0043-00000217;2;201;201 Spray para Peinar Atomiza.x150;14661,157;17740;7330,5785;8870;7330,5785;8870
45655;ABASTO;FEN B 0043-00000215;1;780;780 Masc.Ac.de Jojoba x150ml;7907,438;9568;0;0;7907,438;9568
45655;ABASTO;FEN B 0043-00000215;1;499;499 Óleo de Argan Frasco x60ml;19851,2397;24020;0;0;19851,2397;24020
45655;ABASTO;FEN B 0043-00000215;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
45656;ABASTO;FEN B 0043-00000216;1;402;402 Champú Sell.Bio Color 0% x400g;12091,7355;14631;0;0;12091,7355;14631
45656;ROSARIO;FEN B 0036-00008881;1;454;454 Crema p/Peinar c/Alisado x155g;10401,6529;12586;0;0;10401,6529;12586
45656;ROSARIO;FEN B 0036-00008881;1;498;498 Óleo de Argan Frasco x30ml;13466,1157;16294;0;0;13466,1157;16294
45656;ROSARIO;FEN B 0036-00008880;1;858;858 Masc.Nutri Cream x150ml;6250,4132;7563;0;0;6250,4132;7563
45656;ROSARIO;FEN B 0036-00008880;1;775;775 MASCARA DE HIDRATACION CON GLYCOCERAMIDAS x150ml;7464,4628;9032;0;0;7464,4628;9032
45656;ROSARIO;FEN B 0036-00008880;1;722;722 Amp.022 P/Trat.Quimico Ac.Hialurónico & Vitam.C;5118,1818;6193;1279,5455;1548,25;3838,6363;4644,75
45656;ROSARIO;FEN B 0036-00008879;1;789;789 Champu Reflejante Plata x295ml;10728,9256;12982;0;0;10728,9256;12982
45656;ERIOS;FEN B 0039-00003854;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
45656;ERIOS;FEN B 0039-00003854;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
45656;ERIOS;FEN B 0039-00003854;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
45656;ERIOS;FEN B 0039-00003854;1;12;12 Bio Color Coloración con Shock;7271,0744;8798;0;0;7271,0744;8798
45656;PALERMO;FEN B 0037-00005608;1;498;498 Óleo de Argan Frasco x30ml;13074,3802;15820;0;0;13074,3802;15820
45656;PALERMO;FEN B 0037-00005609;1;450;450 Balsam p/Tratami.Alisado x295m;12086,7769;14625;0;0;12086,7769;14625
45656;PALERMO;FEN B 0037-00005609;1;755;755 Amp.055 x20ml P/Quebradiz.y maltrat.C/Oleo S.Lino;5433,8843;6575;0;0;5433,8843;6575
45656;JUNCAL;FEN B 0038-00005224;2;199;199 Crema para Peinar Ultra Brillo;21209,9174;25664;5302,4793;6416;15907,4381;19248
45656;JUNCAL;FEN B 0038-00005223;1;172;172 Champú Ceramidas x400ml;11182,6446;13531;0;0;11182,6446;13531
45656;JUNCAL;FEN B 0038-00005223;1;172;172 Champú Ceramidas x400ml;11182,6446;13531;0;0;11182,6446;13531
45656;JUNCAL;FEN B 0038-00005225;1;656;656 Hairstick Antifrizz Capilar Óleo de Argán;11980,9917;14497;2995,2479;3624,25;8985,7438;10872,75
45656;DOT;FEN B 0042-00001727;1;499;499 Óleo de Argan Frasco x60ml;17468,595;21137;0;0;17468,595;21137
45656;DOT;FEN B 0042-00001728;1;702;702 Masc.Ultra Brillo x150ml;8034,7107;9722;2008,6777;2430,5;6026,033;7291,4993
45656;DOT;FEN B 0042-00001728;2;830;830 Protector termico c/acido hialurónico atom.x250ml;17676,033;21388;4419,0083;5347;13257,0247;16041,0007
45656;DOT;FEN B 0042-00001730;1;198;198 Balsam U/Brillo c/Pro.dePerla;8697,5207;10524;2174,3802;2631;6523,1405;7892,9999
45656;DOT;FEN B 0042-00001730;1;196;196 Shampoo U/Brillo c/Pro.dePerla;9453,719;11439;2363,4297;2859,75;7090,2893;8579,2501
45656;DOT;FEN B 0042-00001729;1;101;101 Savia c/Salvia y Siliconas x250;6990,9091;8459;0;0;6990,9091;8459
45656;DOT;FEN B 0042-00001729;1;99;99 Champú Anticloro x250ml;7950,4132;9620;0;0;7950,4132;9620
45656;ABASTO;FEN B 0043-00000218;2;196;196 Shampoo U/Brillo c/Pro.dePerla;21485,9504;25998;5371,4876;6499,5;16114,4628;19498,5
45656;ABASTO;FEN B 0043-00000218;1;201;201 Spray para Peinar Atomiza.x150;7330,5785;8870;1832,6446;2217,5;5497,9339;6652,5
45656;ABASTO;FEN B 0043-00000218;1;702;702 Masc.Ultra Brillo x150ml;9129,7521;11047;2282,438;2761,75;6847,3141;8285,25
45656;ABASTO;FEN B 0043-00000219;1;654;654 acondicionador bifasico;15632,2314;18915;0;0;15632,2314;18915
45656;ABASTO;FEN B 0043-00000219;1;53;"53 ""Nutri-Champú c/Vit. """"E"""" x400ml""";8680,9917;10504;0;0;8680,9917;10504
